Customer Id,Customer Fname,Customer Lname,Customer City,Customer Country,Customer State,Customer Street,Customer Zipcode,Customer Segment
1738,Nicholas,Murray,Detroit,EE. UU.,MI,1915 Thunder Hickory Freeway,48213.0,Consumer
1622,Mary,Smith,Alhambra,EE. UU.,CA,1098 Fallen By-pass,91801.0,Consumer
1325,Gregory,Nelson,New Haven,EE. UU.,CT,8271 Foggy Horse Inlet,6511.0,Consumer
5505,Joseph,Matthews,North Tonawanda,EE. UU.,NY,3046 Broad Sky Dale,14120.0,Consumer
4210,Matthew,Roach,Phoenix,EE. UU.,AZ,1200 Silent Bend,85029.0,Consumer
11229,Diane,Smith,Kenner,EE. UU.,LA,8768 Shady Arbor,70065.0,Consumer
9385,Andrew,Whitehead,Washington,EE. UU.,PA,3361 Little Ledge,15301.0,Consumer
900,George,Smith,Holland,EE. UU.,MI,2088 Emerald Downs,49423.0,Consumer
6217,Roger,Black,Morrisville,EE. UU.,PA,5263 Middle Road,19067.0,Consumer
9466,Mary,Smith,Memphis,EE. UU.,TN,7111 Cotton Blossom Estates,38128.0,Consumer
4596,Mary,Burns,Federal Way,EE. UU.,WA,9419 Cinder Hickory Towers,98023.0,Consumer
5206,Mary,Palmer,San Diego,EE. UU.,CA,4212 Cozy Corners,92113.0,Consumer
2823,Danielle,Smith,Chicago,EE. UU.,IL,3614 Misty Mall ,60626.0,Consumer
10408,Sandra,Smith,Los Angeles,EE. UU.,CA,8706 Harvest Green,90027.0,Consumer
11011,Mary,Mullins,Bronx,EE. UU.,NY,3193 Gentle Circuit,10457.0,Consumer
40,Mary,Smith,Long Beach,EE. UU.,CA,7358 Rocky Villas,90805.0,Consumer
11636,Patrick,Browning,Chicago,EE. UU.,IL,112 Green Fawn Estates,60637.0,Consumer
7454,Andrew,Kim,West Covina,EE. UU.,CA,7094 Round Carrefour,91790.0,Corporate
5138,William,Rivera,Ventura,EE. UU.,CA,3367 Easy Pines,93003.0,Corporate
8696,Mary,Pope,Washington,EE. UU.,DC,4776 Crystal River Stead,20009.0,Corporate
2329,Mary,Smith,Valrico,EE. UU.,FL,7312 Umber Prairie Wynd,33594.0,Corporate
12431,Mary,Rios,Kaneohe,EE. UU.,HI,1221 Cinder Pines,96744.0,Corporate
10860,Mary,Johnson,Ventura,EE. UU.,CA,8824 Noble View Valley,93003.0,Corporate
12094,Mary,Smith,Brooklyn,EE. UU.,NY,2720 Stony Field,11218.0,Corporate
5088,Mary,Smith,Oceanside,EE. UU.,CA,698 Colonial Way,92057.0,Corporate
2200,Evelyn,Wilson,Fort Worth,EE. UU.,TX,7409 Cotton Manor,76116.0,Corporate
3997,Margaret,Walker,Brooklyn,EE. UU.,NY,5731 Cinder Horse Court,11218.0,Corporate
8746,Charles,Stout,Cleveland,EE. UU.,OH,72 Noble Path,44120.0,Corporate
3687,Mary,Morrow,Philadelphia,EE. UU.,PA,923 Amber Grounds,19145.0,Corporate
9162,Christina,Carter,Lodi,EE. UU.,CA,3901 Iron Parade,95240.0,Corporate
8993,Mary,Smith,Bakersfield,EE. UU.,CA,4915 Lazy Pine Bay,93308.0,Corporate
5875,Mary,Rodgers,Philadelphia,EE. UU.,PA,654 Gentle Acres,19143.0,Corporate
2502,Mary,Smith,Long Beach,EE. UU.,CA,7581 Cinder Link,90813.0,Corporate
9563,Pamela,Murphy,San Jose,EE. UU.,CA,6001 Iron Diversion,95122.0,Corporate
7259,Jerry,Ingram,Murfreesboro,EE. UU.,TN,9198 Blue Swale,37130.0,Corporate
3131,Mary,Brown,Carlsbad,EE. UU.,CA,3358 Middle Ridge,92009.0,Corporate
4140,Brandon,Smith,Hamilton,EE. UU.,OH,9785 Silver Hickory Walk,45011.0,Corporate
4539,Jacqueline,James,Houston,EE. UU.,TX,9391 Little Leaf Ramp,77083.0,Corporate
6071,Mary,Wu,New York,EE. UU.,NY,3810 Honey Swale,10031.0,Corporate
8730,Mary,Smith,Hayward,EE. UU.,CA,5166 Middle Circuit,94541.0,Corporate
9634,Mary,Weaver,Bridgeton,EE. UU.,NJ,2269 High Limits,8302.0,Corporate
8010,Kathy,Smith,Martinsburg,EE. UU.,WV,6901 Lazy Plaza,25401.0,Corporate
3484,Rebecca,Hunter,Bay Shore,EE. UU.,NY,67 Cotton Mountain Terrace,11706.0,Corporate
7307,Brandon,Foster,Palatine,EE. UU.,IL,4291 Sunny Fox Mews,60067.0,Corporate
1975,Mary,Smith,Smyrna,EE. UU.,GA,7790 Green Berry Gate,30080.0,Corporate
629,Matthew,Huffman,Van Nuys,EE. UU.,CA,9922 Misty Oak Inlet,91406.0,Corporate
11753,Richard,Reid,Opa Locka,EE. UU.,FL,9128 Little Cloud Bay,33055.0,Corporate
5375,Jeremy,Holmes,Los Angeles,EE. UU.,CA,1819 Noble Ramp,90046.0,Corporate
1695,Amanda,Marquez,Saint Paul,EE. UU.,MN,9539 Velvet Trace,55106.0,Corporate
9884,Maria,Dorsey,Edison,EE. UU.,NJ,125 Colonial Butterfly Stead,8817.0,Corporate
8498,Joseph,Pennington,Baytown,EE. UU.,TX,9084 Middle Embers Passage,77520.0,Corporate
7534,Mary,Smith,Sylmar,EE. UU.,CA,1994 Lost Berry Promenade,91342.0,Corporate
123,Mary,Mann,Bend,EE. UU.,OR,7676 Colonial Towers,97701.0,Corporate
8925,Mary,Erickson,Opa Locka,EE. UU.,FL,2422 High River Corners,33055.0,Corporate
5981,Ronald,Williamson,Burnsville,EE. UU.,MN,398 Pleasant Mountain,55337.0,Corporate
7347,Carolyn,Gallegos,Huntington Station,EE. UU.,NY,2070 Indian Leaf Edge,11746.0,Corporate
19445,Felicia,Clark,Caguas,Puerto Rico,PR,9135 Green Island Moor,725.0,Corporate
19444,Wanda,Sanford,Sunnyvale,EE. UU.,CA,1800 Quiet Creek Stead,94087.0,Corporate
19443,Hayfa,Boyle,Sugar Land,EE. UU.,TX,1165 Quiet Inlet,77478.0,Corporate
19442,Lavinia,Houston,Caguas,Puerto Rico,PR,432 Rocky Link,725.0,Corporate
19441,Yetta,Robinson,Brighton,EE. UU.,MA,2607 Clear Branch Cape,2135.0,Corporate
19440,Jennifer,Holmes,Caguas,Puerto Rico,PR,6826 Quiet Lane,725.0,Corporate
19439,Mara,Mcneil,Garden Grove,EE. UU.,CA,9780 Misty Pike,92840.0,Corporate
19438,Cleo,Woodward,Caguas,Puerto Rico,PR,4135 Golden Shadow Front,725.0,Home Office
19437,Cally,Dunn,Bismarck,EE. UU.,ND,8307 Merry Pointe,58501.0,Corporate
19436,Wynter,Gay,Caguas,Puerto Rico,PR,9299 Grand Branch Route,725.0,Home Office
19435,Hyacinth,Nolan,Gaithersburg,EE. UU.,MD,2210 Merry Leaf Row,20878.0,Consumer
19434,Emma,Mayo,Caguas,Puerto Rico,PR,3309 Harvest Thicket,725.0,Corporate
19433,Xerxes,Terrell,Bismarck,EE. UU.,ND,5953 Lost Plaza,58501.0,Corporate
19432,Noel,Wheeler,Honolulu,EE. UU.,HI,1070 Dusty Beacon Maze,96817.0,Corporate
19431,Maryam,Grant,Lilburn,EE. UU.,GA,7094 Sleepy End,30047.0,Corporate
19430,Naida,Small,Caguas,Puerto Rico,PR,9393 Golden View Pike,725.0,Corporate
19429,Lana,Green,Virginia Beach,EE. UU.,VA,9627 Little Terrace,23455.0,Consumer
19428,Patience,Woodward,Azusa,EE. UU.,CA,1010 Rustic Fox View,91702.0,Consumer
19427,Rylee,Garrett,Long Beach,EE. UU.,CA,7735 Gentle Terrace,90813.0,Corporate
19426,Dakota,Green,Bronx,EE. UU.,NY,2720 Stony Field,10458.0,Consumer
19425,Fallon,Donovan,Caguas,Puerto Rico,PR,45 Merry Bear View,725.0,Consumer
19424,Kylynn,Zimmerman,Provo,EE. UU.,UT,3741 Bright Extension,84604.0,Consumer
19423,Inez,Fleming,Columbia,EE. UU.,TN,3408 Tawny Spring Glen,38401.0,Consumer
19422,Carolyn,Davenport,Caguas,Puerto Rico,PR,4105 Fallen Goose Port,725.0,Consumer
19421,Miriam,Vega,Stockton,EE. UU.,CA,6332 Round Range,95207.0,Consumer
19420,Danielle,Rush,Marietta,EE. UU.,GA,7121 Foggy Woods,30062.0,Home Office
19419,Chloe,Pickett,Caguas,Puerto Rico,PR,482 High Quay,725.0,Home Office
19418,Beverly,Fisher,Holland,EE. UU.,MI,7177 Old Nectar Ridge,49423.0,Consumer
19417,Gillian,Camacho,Rio Grande,Puerto Rico,PR,6750 Stony Fawn Wood,745.0,Home Office
19416,Madeline,Wooten,Brooklyn,EE. UU.,NY,2636 Indian Expressway,11212.0,Home Office
19415,Yoshi,Shelton,Caguas,Puerto Rico,PR,9891 Foggy Hills Acres,725.0,Consumer
19414,Hadley,Russell,Denver,EE. UU.,CO,7500 Wishing Brook Grove,80219.0,Corporate
19413,Renee,Morales,Taylor,EE. UU.,MI,1497 Sleepy Thicket,48180.0,Corporate
19412,Iola,King,Caguas,Puerto Rico,PR,5012 Honey Wagon Stead,725.0,Corporate
19411,Tamekah,Blair,Chicago,EE. UU.,IL,8832 Old Quay,60637.0,Corporate
19410,Cherokee,Huffman,Caguas,Puerto Rico,PR,8707 Foggy View,725.0,Corporate
19409,Odessa,Cherry,Detroit,EE. UU.,MI,4148 Indian Landing,48205.0,Corporate
19408,Rose,Mack,Caguas,Puerto Rico,PR,4690 Quiet Hickory Campus,725.0,Consumer
19407,Linda,Haley,Murfreesboro,EE. UU.,TN,8659 Foggy Deer Port,37130.0,Consumer
19406,May,Kennedy,Caguas,Puerto Rico,PR,8284 Colonial Gate Path,725.0,Consumer
19405,Lilah,Holmes,Cleveland,EE. UU.,OH,7701 Rustic Carrefour,44102.0,Corporate
19404,Tana,Franklin,Caguas,Puerto Rico,PR,406 Shady Cider Corner,725.0,Consumer
19403,Emi,Mitchell,Lockport,EE. UU.,NY,4542 Sunny Parade,14094.0,Corporate
19402,Cynthia,Albert,Caguas,Puerto Rico,PR,2070 Rocky Apple Front,725.0,Corporate
19401,Myra,Manning,Saint Charles,EE. UU.,MO,3761 Foggy Hickory Extension,63301.0,Corporate
19400,Medge,Mcfarland,Los Angeles,EE. UU.,CA,9767 Amber Valley,90046.0,Corporate
19399,Chloe,Nichols,Cupertino,EE. UU.,CA,3538 Rustic Dale Run,95014.0,Home Office
19398,Beatrice,Holt,Caguas,Puerto Rico,PR,1946 Jagged Trail,725.0,Home Office
19397,Ria,Padilla,Springfield,EE. UU.,MO,5434 Middle Range,65807.0,Home Office
19396,Charity,Sharpe,Caguas,Puerto Rico,PR,7108 Cinder Road,725.0,Home Office
19395,Nell,Garrison,Mission Viejo,EE. UU.,CA,1557 High Spring Cove,92692.0,Home Office
19394,Tamara,Larson,Los Angeles,EE. UU.,CA,183 Crystal Lake Drive,90042.0,Home Office
19393,Phyllis,Higgins,Caguas,Puerto Rico,PR,1870 Crystal Blossom Towers,725.0,Home Office
19392,Nelle,Shaffer,Roswell,EE. UU.,GA,8932 High Row,30075.0,Home Office
19391,Aimee,Daugherty,Caguas,Puerto Rico,PR,6449 Merry Lagoon Drive,725.0,Corporate
19390,Blossom,Middleton,Ypsilanti,EE. UU.,MI,3505 High Mall,48197.0,Home Office
19389,Breanna,Morrison,Brooklyn,EE. UU.,NY,7320 Lazy Forest Falls,11218.0,Corporate
19388,Katelyn,Key,Caguas,Puerto Rico,PR,851 Green Prairie Park,725.0,Corporate
19387,Karly,Porter,Peoria,EE. UU.,AZ,5674 Merry Nectar Pines,85345.0,Corporate
19386,Olga,Stein,Caguas,Puerto Rico,PR,8651 Heather Drive,725.0,Corporate
19385,Brenna,Wyatt,Garden Grove,EE. UU.,CA,3068 Indian Quail Cove,92843.0,Corporate
19384,Tatyana,Tyson,Caguas,Puerto Rico,PR,427 Clear Leaf Loop,725.0,Home Office
19383,Ifeoma,Hendricks,Clementon,EE. UU.,NJ,5136 Red Prairie Park,8021.0,Corporate
19382,Kitra,Howard,Memphis,EE. UU.,TN,5722 Easy Heath,38127.0,Corporate
19381,Summer,Hester,Antioch,EE. UU.,TN,8895 Shady Cider Moor,37013.0,Consumer
19380,Sopoline,Hood,Caguas,Puerto Rico,PR,4776 Pleasant Pioneer Cape,725.0,Consumer
19379,Emma,Suarez,Salt Lake City,EE. UU.,UT,1853 Umber Field,84118.0,Home Office
19378,Eliana,Santos,Caguas,Puerto Rico,PR,1142 Round Via,725.0,Consumer
19377,Denise,Young,Bakersfield,EE. UU.,CA,2027 Thunder Creek Thicket,93304.0,Consumer
19376,Hermione,Rose,Caguas,Puerto Rico,PR,2059 Cozy Field,725.0,Corporate
19375,Lara,Kim,Granada Hills,EE. UU.,CA,4436 Tawny Private,91344.0,Consumer
19374,Hedy,Dunn,Caguas,Puerto Rico,PR,3914 Silver Horse Cape,725.0,Consumer
19373,Violet,Melton,Tallahassee,EE. UU.,FL,5002 High Bank,32308.0,Home Office
19372,Taylor,Aguilar,Caguas,Puerto Rico,PR,1982 Burning Forest,725.0,Home Office
19371,Clare,Jenkins,Hempstead,EE. UU.,NY,8776 Green Ridge,11550.0,Home Office
19370,Xerxes,Marsh,Caguas,Puerto Rico,PR,2568 Rustic Valley,725.0,Corporate
19369,Rhonda,Bruce,Astoria,EE. UU.,NY,3071 Tawny Canyon,11103.0,Corporate
19368,Morgan,Jimenez,Gilroy,EE. UU.,CA,9666 Colonial Hickory Thicket,95020.0,Consumer
19367,Illiana,Mcpherson,Caguas,Puerto Rico,PR,9739 Round Spring Expressway,725.0,Consumer
19366,Joan,Hickman,Azusa,EE. UU.,CA,3847 Blue Place,91702.0,Consumer
19365,Amity,Weber,Caguas,Puerto Rico,PR,3567 Rocky Grove,725.0,Consumer
19364,Jayme,Tyler,Lenoir,EE. UU.,NC,8324 Little Common,28645.0,Consumer
19363,Geraldine,Mcfadden,Columbus,EE. UU.,OH,7802 Gentle Creek Square,43228.0,Consumer
19362,Anika,Stokes,Albany,EE. UU.,OR,7176 Bright Timber Passage,97321.0,Consumer
19361,Dana,Hoffman,Humacao,Puerto Rico,PR,6888 Wishing Mountain Run,791.0,Consumer
19360,Blossom,Hill,Caguas,Puerto Rico,PR,4791 Harvest Quail Limits,725.0,Corporate
19359,Sybil,Noel,Lindenhurst,EE. UU.,NY,4482 Velvet Farm,11757.0,Corporate
19358,Genevieve,Joyce,Elyria,EE. UU.,OH,4776 Crystal River Stead,44035.0,Corporate
19357,Tara,Gordon,Caguas,Puerto Rico,PR,425 Noble Lane,725.0,Corporate
19356,Emma,Armstrong,Riverside,EE. UU.,CA,9666 Gentle Shadow Thicket,92504.0,Consumer
19355,Geraldine,Barlow,Caguas,Puerto Rico,PR,7550 Sleepy View Court,725.0,Corporate
19354,Lilah,Huff,Carson,EE. UU.,CA,777 Sleepy Quail Key,90745.0,Home Office
19353,Ella,Mcmahon,Mesa,EE. UU.,AZ,6718 High Panda Dell,85204.0,Consumer
19352,Lilah,Glass,Caguas,Puerto Rico,PR,9871 Cotton Lagoon End,725.0,Home Office
19351,Alyssa,Fowler,Honolulu,EE. UU.,HI,1066 Hidden Green,96818.0,Home Office
19350,Heather,Rocha,Caguas,Puerto Rico,PR,7192 Green Arbor,725.0,Consumer
12069,Brittany,Gardner,Caguas,Puerto Rico,PR,4232 Wishing Creek Campus,725.0,Home Office
9597,Lori,Perez,Caguas,Puerto Rico,PR,1465 Round Fawn Passage,725.0,Home Office
9467,Billy,Butler,Caguas,Puerto Rico,PR,1112 Cinder Woods,725.0,Home Office
2546,Mary,Smith,Caguas,Puerto Rico,PR,4694 Burning Front,725.0,Home Office
2240,Edward,West,Caguas,Puerto Rico,PR,7293 Lazy Hill,725.0,Home Office
11650,Mary,Smith,Caguas,Puerto Rico,PR,482 Easy Avenue,725.0,Home Office
10368,Matthew,Key,Caguas,Puerto Rico,PR,3709 Green Cider Court,725.0,Home Office
6489,Maria,Macdonald,Caguas,Puerto Rico,PR,19 Clear Autumn Estates,725.0,Home Office
10533,Michael,Smith,Caguas,Puerto Rico,PR,9138 Indian Nook,725.0,Home Office
11292,William,Saunders,Caguas,Puerto Rico,PR,7971 Foggy Highway,725.0,Home Office
47,Lori,Fuller,Caguas,Puerto Rico,PR,357 Noble Lane,725.0,Home Office
6405,Mary,Anderson,Caguas,Puerto Rico,PR,9234 Green Farm,725.0,Home Office
2426,Mary,Phillips,Caguas,Puerto Rico,PR,1088 Jagged Hills Nook,725.0,Home Office
8133,Benjamin,Riddle,Caguas,Puerto Rico,PR,7046 Sleepy Berry Estates,725.0,Home Office
1429,Pamela,Murphy,Caguas,Puerto Rico,PR,6982 Cinder Fawn Cape,725.0,Home Office
9120,Terry,Trujillo,Caguas,Puerto Rico,PR,5763 Green Crossing,725.0,Home Office
12221,Betty,Sanchez,Caguas,Puerto Rico,PR,5913 Easy Quail Wynd,725.0,Home Office
9415,Mary,Joyce,Caguas,Puerto Rico,PR,7910 Cotton Branch Highway,725.0,Home Office
724,Lawrence,Mclaughlin,Caguas,Puerto Rico,PR,7291 Shady Nectar Cape,725.0,Home Office
8897,Stephen,Blackburn,Caguas,Puerto Rico,PR,9825 Colonial Freeway,725.0,Home Office
7112,Mark,Harris,Caguas,Puerto Rico,PR,2534 Easy Carrefour,725.0,Home Office
1086,Mary,Smith,Caguas,Puerto Rico,PR,1914 Iron Berry Edge,725.0,Home Office
2916,Cynthia,Nelson,Caguas,Puerto Rico,PR,3200 Amber Pine Vale,725.0,Home Office
11339,Mary,King,Caguas,Puerto Rico,PR,4210 Dewy Round,725.0,Home Office
10166,Aaron,Smith,Caguas,Puerto Rico,PR,8570 Hazy Forest End,725.0,Home Office
3091,Carolyn,Rodriguez,Caguas,Puerto Rico,PR,9885 Hazy Forest Path,725.0,Home Office
1070,Shawn,Huffman,Caguas,Puerto Rico,PR,3332 Heather Road,725.0,Home Office
6871,Gregory,Bowman,Caguas,Puerto Rico,PR,4114 Lost Blossom Farms,725.0,Home Office
2339,Mary,Smith,Caguas,Puerto Rico,PR,403 Tawny Hills By-pass,725.0,Home Office
4232,Mary,Garza,Caguas,Puerto Rico,PR,5346 Clear Hills Way,725.0,Home Office
8986,Mary,Smith,Caguas,Puerto Rico,PR,4551 Jagged Bay,725.0,Home Office
6491,Bruce,Cruz,Caguas,Puerto Rico,PR,3169 Little Subdivision,725.0,Home Office
5564,Mary,Smith,Caguas,Puerto Rico,PR,3282 Silent Autoroute,725.0,Home Office
7955,Mary,Rios,Caguas,Puerto Rico,PR,9505 Broad Timber Highlands,725.0,Home Office
5728,Sarah,Montoya,Caguas,Puerto Rico,PR,8736 Merry Extension,725.0,Home Office
9704,Mary,Mcneil,Caguas,Puerto Rico,PR,1358 Quiet Gate Moor,725.0,Home Office
8485,Mary,Simmons,Caguas,Puerto Rico,PR,3108 Middle Wharf,725.0,Home Office
11216,Mary,Morgan,Caguas,Puerto Rico,PR,6481 Wishing Anchor Centre,725.0,Home Office
12160,Martha,Richmond,Caguas,Puerto Rico,PR,8013 Harvest Close,725.0,Home Office
6352,Madison,Smith,Caguas,Puerto Rico,PR,4167 Stony Extension,725.0,Home Office
5870,John,Hughes,Caguas,Puerto Rico,PR,9005 Old Robin Plaza,725.0,Home Office
11776,Mary,Smith,Caguas,Puerto Rico,PR,7962 Thunder Zephyr Bend,725.0,Home Office
7060,Virginia,Carroll,Caguas,Puerto Rico,PR,5958 Emerald Nook,725.0,Home Office
3466,Evelyn,Smith,Caguas,Puerto Rico,PR,907 Merry Forest Way,725.0,Home Office
1834,Jane,Nichols,Caguas,Puerto Rico,PR,5105 Tawny Park,725.0,Home Office
2439,Mary,Smith,Caguas,Puerto Rico,PR,7173 Fallen Vista,725.0,Home Office
6416,Mary,Smith,Caguas,Puerto Rico,PR,2915 Quaking Pathway,725.0,Home Office
6310,Jerry,Deleon,Caguas,Puerto Rico,PR,772 Rustic Lagoon Crossing,725.0,Home Office
9029,Mary,Bryan,Caguas,Puerto Rico,PR,285 Crystal Circuit,725.0,Home Office
295,Julie,Tanner,Caguas,Puerto Rico,PR,8172 Gentle Elk Beach,725.0,Home Office
9011,Mary,Smith,Caguas,Puerto Rico,PR,5959 Harvest Forest Boulevard,725.0,Home Office
1577,Mary,Smith,Caguas,Puerto Rico,PR,5274 Hidden Mall ,725.0,Home Office
1568,Mary,Larson,Caguas,Puerto Rico,PR,9494 Bright Stead,725.0,Home Office
9047,Jordan,Medina,Caguas,Puerto Rico,PR,5943 Dewy Autoroute,725.0,Home Office
7603,Kevin,Smith,Caguas,Puerto Rico,PR,4103 Rocky View Harbour,725.0,Home Office
6746,Anthony,Sanchez,Caguas,Puerto Rico,PR,6036 Noble Blossom Wynd,725.0,Home Office
1566,Mary,Simon,Caguas,Puerto Rico,PR,7595 Cotton Log Row,725.0,Consumer
2918,Mary,Myers,Caguas,Puerto Rico,PR,2519 Cinder Orchard,725.0,Consumer
1491,Joyce,Smith,Caguas,Puerto Rico,PR,164 Stony Field,725.0,Consumer
14915,Octavia,French,Caguas,Puerto Rico,PR,9126 Wishing Expressway,725.0,Consumer
9619,Mary,Smith,Caguas,Puerto Rico,PR,190 Heather View,725.0,Consumer
2363,Mary,Frazier,Caguas,Puerto Rico,PR,5700 Little Circle,725.0,Consumer
5898,Emily,Jacobs,Caguas,Puerto Rico,PR,3980 High Line,725.0,Consumer
1948,Peter,Smith,Caguas,Puerto Rico,PR,5953 Broad Close,725.0,Consumer
1820,Mary,Hill,Caguas,Puerto Rico,PR,8370 Golden Goose Place,725.0,Consumer
14770,Kelsie,Tate,Caguas,Puerto Rico,PR,4369 Bright Log Estates,725.0,Consumer
1962,Marie,Smith,Caguas,Puerto Rico,PR,1794 High Diversion,725.0,Consumer
7175,Judy,Webb,Caguas,Puerto Rico,PR,2861 Velvet Pointe,725.0,Consumer
1222,Michael,Garcia,Caguas,Puerto Rico,PR,9026 Little Avenue,725.0,Consumer
487,Kenneth,Brown,Caguas,Puerto Rico,PR,6183 Little Passage,725.0,Consumer
2217,Mary,Martinez,Caguas,Puerto Rico,PR,6232 Red Rise Rise,725.0,Consumer
14824,Jaime,Todd,Caguas,Puerto Rico,PR,1395 Cozy River Carrefour,725.0,Consumer
2078,Roger,Morales,San Juan,Puerto Rico,PR,1655 Sleepy Pine Common,921.0,Consumer
10497,Justin,Pena,Caguas,Puerto Rico,PR,7869 Round Cider Square,725.0,Consumer
4695,Hannah,Guerra,Caguas,Puerto Rico,PR,911 Rustic Round,725.0,Consumer
9857,Lawrence,Deleon,Caguas,Puerto Rico,PR,4780 Cinder Treasure Highway,725.0,Consumer
2168,Mary,Reynolds,Caguas,Puerto Rico,PR,4854 Tawny Cove,725.0,Consumer
4078,Mary,Gallegos,Caguas,Puerto Rico,PR,4393 Pleasant Pioneer Avenue,725.0,Consumer
11887,Christopher,Smith,Caguas,Puerto Rico,PR,5131 Hazy Dale Parade,725.0,Consumer
6588,Mary,Smith,Caguas,Puerto Rico,PR,1116 Silent Crest,725.0,Consumer
7167,Harold,Medina,Caguas,Puerto Rico,PR,9539 Velvet Trace,725.0,Consumer
1459,Mary,Smith,Caguas,Puerto Rico,PR,4485 Noble Fawn Highway,725.0,Consumer
548,Ryan,Horton,Caguas,Puerto Rico,PR,9022 Foggy Dell,725.0,Consumer
5224,Jane,Green,Caguas,Puerto Rico,PR,3796 Rustic Autoroute,725.0,Consumer
2686,Mary,Coffey,Caguas,Puerto Rico,PR,8497 Emerald Grove Pines,725.0,Consumer
468,Mary,Stone,Caguas,Puerto Rico,PR,4791 Harvest Quail Limits,725.0,Consumer
1260,Kelly,Calderon,Caguas,Puerto Rico,PR,6567 High Lagoon Heath,725.0,Consumer
3050,Mary,Smith,Caguas,Puerto Rico,PR,7885 Misty Knoll,725.0,Consumer
10308,Mary,Smith,Caguas,Puerto Rico,PR,1612 Golden Willow Crest,725.0,Consumer
387,Mary,Levy,Caguas,Puerto Rico,PR,9460 Hidden Landing,725.0,Consumer
2270,Mary,Smith,Caguas,Puerto Rico,PR,9297 Burning Extension,725.0,Consumer
482,Megan,Moreno,Caguas,Puerto Rico,PR,1591 Foggy Meadow,725.0,Consumer
1956,Mary,Clay,Caguas,Puerto Rico,PR,555 Colonial Butterfly Highway,725.0,Consumer
7466,Mary,Warren,Caguas,Puerto Rico,PR,139 Little Bear Chase,725.0,Consumer
8224,Edward,Chang,Caguas,Puerto Rico,PR,1285 Noble Pointe,725.0,Consumer
3490,Mary,Smith,Caguas,Puerto Rico,PR,1132 Harvest Front,725.0,Consumer
1596,John,Hammond,Caguas,Puerto Rico,PR,7094 Misty Wynd,725.0,Consumer
3969,Carl,Smith,Vega Baja,Puerto Rico,PR,7774 Dewy Line,693.0,Consumer
9342,Teresa,Grant,Caguas,Puerto Rico,PR,3684 Old River Crossing,725.0,Consumer
2028,Cynthia,Smith,Caguas,Puerto Rico,PR,2762 Umber Cloud Glen,725.0,Consumer
3940,Mary,Smith,Caguas,Puerto Rico,PR,7258 Burning Dale Mountain,725.0,Consumer
8293,Nathan,Mahoney,Caguas,Puerto Rico,PR,3593 Blue Brook Acres,725.0,Consumer
9962,Diana,Smith,Caguas,Puerto Rico,PR,1475 Red Creek Stead,725.0,Consumer
8098,Mary,Smith,Caguas,Puerto Rico,PR,7761 Silent Hickory Drive,725.0,Consumer
8348,Mary,Maddox,Caguas,Puerto Rico,PR,4703 Old Route,725.0,Consumer
653,Jason,Haas,Caguas,Puerto Rico,PR,9420 Velvet Lagoon Trail,725.0,Consumer
8645,Andrew,Johnston,Caguas,Puerto Rico,PR,2337 Indian Inlet,725.0,Consumer
1275,Amanda,Smith,Caguas,Puerto Rico,PR,7190 Silver Horse Glade,725.0,Consumer
11189,Mary,Hammond,Caguas,Puerto Rico,PR,3760 Stony Promenade,725.0,Consumer
5988,Melissa,Miller,Caguas,Puerto Rico,PR,5434 Grand Common,725.0,Consumer
9726,Steven,Smith,Caguas,Puerto Rico,PR,4097 Middle Spring Centre,725.0,Consumer
5113,Judith,Osborne,Caguas,Puerto Rico,PR,8924 Easy Treasure Nook,725.0,Consumer
7202,Beverly,Smith,Caguas,Puerto Rico,PR,3506 Heather Berry Round,725.0,Consumer
1173,Mary,Silva,Caguas,Puerto Rico,PR,7800 Hazy Lake Acres,725.0,Consumer
13597,Sara,Mejia,Caguas,Puerto Rico,PR,4520 Quiet Grounds,725.0,Consumer
4047,Marilyn,Potter,Caguas,Puerto Rico,PR,1155 Cotton Inlet,725.0,Consumer
6594,Rebecca,Austin,Caguas,Puerto Rico,PR,896 Thunder Knoll,725.0,Consumer
1186,Mary,Soto,Caguas,Puerto Rico,PR,472 Cinder Sky Farm,725.0,Consumer
4279,Jack,Meyer,Caguas,Puerto Rico,PR,6080 Old Bay,725.0,Consumer
4151,Mary,Smith,Caguas,Puerto Rico,PR,4251 Sleepy View Alley,725.0,Consumer
14848,Karina,Harper,Caguas,Puerto Rico,PR,432 Dusty Glen,725.0,Consumer
4697,Kathryn,Singh,Caguas,Puerto Rico,PR,6774 Noble Branch Knoll,725.0,Consumer
5887,Mary,Peters,Caguas,Puerto Rico,PR,9494 Bright Stead,725.0,Consumer
3207,Stephen,Smith,Caguas,Puerto Rico,PR,1812 Sunny River Wharf,725.0,Consumer
12310,Ralph,Nielsen,Caguas,Puerto Rico,PR,6639 Clear Fawn Grounds,725.0,Consumer
8397,Amber,Smith,Caguas,Puerto Rico,PR,3440 Clear Moor,725.0,Consumer
6306,Donna,Browning,Caguas,Puerto Rico,PR,8569 Umber Fox Common,725.0,Consumer
8002,Margaret,Martinez,Caguas,Puerto Rico,PR,3412 Golden Orchard,725.0,Consumer
12382,Jennifer,Smith,Caguas,Puerto Rico,PR,3413 Silver Lake Carrefour,725.0,Consumer
7844,Scott,Smith,Mayaguez,Puerto Rico,PR,2681 Cinder By-pass,680.0,Consumer
